Y,M,R
2018,1,8.07
2018,1,8.54
2018,1,8.28
2018,1,7.93
2018,1,7.06
2018,1,7.13
2018,1,6.88
2018,1,7.24
2018,1,7.67
2018,2,7.11
2018,2,7.26
2018,2,7.93
2018,2,8.09
2018,2,7.77
2018,2,7.3
2018,2,7.33
2018,2,8.4
2018,2,7.84
2018,2,8.34
2018,2,8.1
2018,2,7.82
2018,2,7.27
2018,2,7.54
2018,2,7.75
2018,2,8.38
2018,2,8.27
2018,2,6.75
2018,2,7.43
2018,2,8.43
2018,2,7.85
2018,2,7.85
2018,2,7.63
2018,2,7.62
2018,2,7.99
2018,2,8.28
2018,2,7.45
2018,2,7.63
2018,3,7.94
2018,3,7.62
2018,3,7.98
2018,3,8.11
2018,3,8.34
2018,3,7.97
2018,3,7.93
2018,3,7.8
2018,3,7.36
2018,3,7.88
2018,3,7.38
2018,3,7.42
2018,3,7.88
2018,3,7.65
2018,3,7.73
2018,3,7.24
2018,3,7.84
2018,3,7.83
2018,3,7.94
2018,3,7.76
2018,3,7.23
2018,3,7.95
2018,3,8.28
2018,3,8.1
2018,3,7.57
2018,3,7.51
2018,3,7.45
2018,3,8.65
2018,3,8.27
2018,3,7.57
2018,3,7.41
2018,4,7.69
2018,4,7.56
2018,4,7.25
2018,4,6.81
2018,4,7.01
2018,4,7.14
2018,4,7.57
2018,4,7.73
2018,4,7.96
2018,4,8.53
2018,4,8.44
2018,4,8.61
2018,4,8.22
2018,4,8.18
2018,4,7.96
2018,4,7.36
2018,4,7.63
2018,4,7.83
2018,4,8
2018,4,8.56
2018,4,8.16
2018,4,7.27
2018,4,7.61
2018,4,7.72
2018,4,8.51
2018,4,8.82
2018,4,8.96
2018,4,8.92
2018,4,8.54
2018,4,8.36
2018,5,8.57
2018,5,8.71
2018,5,8.49
2018,5,8.81
2018,5,8.88
2018,5,9.17
2018,5,8.81
2018,5,8.61
2018,5,8.63
2018,5,8.41
2018,5,8.68
2018,5,8.56
2018,5,8.51
2018,5,8.52
2018,5,8.43
2018,5,8.52
2018,5,8.45
2018,5,8.58
2018,5,9.07
2018,5,9.21
2018,5,9.38
2018,5,9.67
2018,5,8.99
2018,5,9.09
2018,5,8.94
2018,5,8.78
2018,5,8.75
2018,5,8.87
2018,5,9.16
2018,5,9.14
2018,5,9.16
2018,6,9.26
2018,6,9.21
2018,6,9.24
2018,6,9.11
2018,6,9.01
2018,6,8.65
2018,6,8.84
2018,6,8.97
2018,6,9.34
2018,6,9.13
2018,6,9.23
2018,6,9.64
2018,6,9.58
2018,6,9.52
2018,6,9.27
2018,6,9.49
2018,6,9.02
2018,6,9.22
2018,6,9.36
2018,6,8.93
2018,6,9.14
2018,6,8.86
2018,6,9.15
2018,6,9.15
2018,6,9.21
2018,6,8.84
2018,6,9.13
2018,6,8.95
2018,6,8.5
2018,6,8.85
2018,7,8.7
2018,7,9.05
2018,7,9.45
2018,7,9.41
2018,7,8.78
2018,7,8.91
2018,7,9.12
2018,7,9.21
2018,7,8.97
2018,7,8.89
2018,7,8.99
2018,7,9.43
2018,7,9.79
2018,7,9.73
2018,7,9.72
2018,7,9.63
2018,7,9.42
2018,7,9.35
2018,7,9.29
2018,7,9.56
2018,7,10.04
2018,7,9.81
2018,7,9.53
2018,7,9.68
2018,7,9.54
2018,7,9.51
2018,7,9.2
2018,7,9.34
2018,7,9.62
2018,7,9.8
2018,7,9.56
2018,8,9.56
2018,8,10.17
2018,8,10.13
2018,8,10.2
2018,8,9.94
2018,8,9.62
2018,8,9.99
2018,8,9.86
2018,8,9.43
2018,8,9.45
2018,8,9.51
2018,8,9
2018,8,9.05
2018,8,8.79
2018,8,9.02
2018,8,9.36
2018,8,9.34
2018,8,9.34
2018,8,9.89
2018,8,9.83
2018,8,9.66
2018,8,9.9
2018,8,9.64
2018,8,9.45
2018,8,9.11
2018,8,9.1
2018,8,9.49
2018,8,9.48
2018,8,9.69
2018,8,9.18
2018,8,9.4
2018,9,9.51
2018,9,9.44
2018,9,9.22
2018,9,9.51
2018,9,9.35
2018,9,9.28
2018,9,9.65
2018,9,9.51
2018,9,9.68
2018,9,9.35
2018,9,9.33
2018,9,8.98
2018,9,9.11
2018,9,9.11
2018,9,9.34
2018,9,9.29
2018,9,9.05
2018,9,9.16
2018,9,9.3
2018,9,9.34
2018,9,9.26
2018,9,9
2018,9,9.05
2018,9,8.74
2018,9,8.92
2018,9,8.81
2018,9,8.94
2018,9,9.11
2018,9,9.57
2018,9,10.16
2018,10,9.3
2018,10,8.87
2018,10,8.69
2018,10,8.89
2018,10,9.2
2018,10,8.64
2018,10,8.85
2018,10,9.34
2018,10,9.42
2018,10,9.06
2018,10,9.04
2018,10,9.34
2018,10,9
2018,10,8.64
2018,10,9.11
2018,10,9.28
2018,10,9.61
2018,10,9.39
2018,10,9.22
2018,10,9.43
2018,10,9.18
2018,10,9.18
2018,10,9.15
2018,10,9.19
2018,10,9.06
2018,10,7.48
2018,10,7.67
2018,10,7.67
2018,10,7.62
2018,10,7.75
2018,10,7.83
2018,11,7.79
2018,11,8.06
2018,11,8.48
2018,11,8.79
2018,11,8.81
2018,11,8.19
2018,11,8.22
2018,11,8.69
2018,11,8.64
2018,11,8.6
2018,11,8.61
2018,11,8.11
2018,11,8.41
2018,11,7.93
2018,11,7.63
2018,11,7.85
2018,11,8.02
2018,11,8.27
2018,11,8.3
2018,11,8.44
2018,11,8.84
2018,11,8.64
2018,11,8.51
2018,11,8.5
2018,11,8.07
2018,11,8.58
2018,11,8.71
2018,11,8.73
2018,11,8.79
2018,11,8.55
2018,12,8.22
2018,12,8.36
2018,12,8.55
2018,12,8.81
2018,12,8.89
2018,12,8.71
2018,12,8.47
2018,12,7.77
2018,12,8.13
2018,12,8.47
2018,12,8.12
2018,12,8.02
2018,12,7.09
2018,12,8.09
2018,12,8.24
2018,12,8.03
2018,12,8.6
2018,12,8.61
2018,12,8.4
2018,12,7.7
2018,12,7.11
2018,12,7.36
2018,12,7.84
2018,12,7.44
2018,12,7.96
2018,12,8.47
2018,12,7.95
2018,12,6.68
2018,12,7.62
2018,12,8.1
2018,12,7.51
2019,1,8.34
2019,1,8.15
2019,1,8.12
2019,1,8.2
2019,1,7.94
2019,1,7.87
2019,1,7.35
2019,1,7.79
2019,1,6.66
2019,1,7.32
2019,1,7.53
2019,1,7.52
2019,1,8.07
2019,1,8.02
2019,1,8.44
2019,1,7.78
2019,1,6.44
2019,1,7.23
2019,1,7.97
2019,1,7.79
2019,1,7.81
2019,1,7.54
2019,1,7.64
2019,1,7.83
2019,1,7.73
2019,1,7.74
2019,1,7.54
2019,1,7.69
2019,1,7.6
2019,1,7.77
2019,1,7.97
2019,2,7.49
2019,2,6.95
2019,2,6.99
2019,2,7.02
2019,2,7.38
2019,2,8.62
2019,2,8.39
2019,2,8.04
2019,2,7.94
2019,2,7.63
2019,2,7.1
2019,2,7.67
2019,2,7.59
2019,2,7.98
2019,2,8.17
2019,2,8.2
2019,2,7.86
2019,2,7.05
2019,2,6.99
2019,2,7.19
2019,2,7.54
2019,2,7.35
2019,2,7.68
2019,2,7.48
2019,2,7.78
2019,2,8.17
2019,2,8
2019,2,7.04
2019,3,6.66
2019,3,7.77
2019,3,8.1
2019,3,8
2019,3,7.21
2019,3,7.11
2019,3,6.98
2019,3,6.54
2019,3,7.21
2019,3,7.66
2019,3,7.52
2019,3,7.86
2019,3,8.21
2019,3,7.3
2019,3,7.9
2019,3,7.92
2019,3,7.14
2019,3,7.75
2019,3,7.74
2019,3,7.69
2019,3,7.5
2019,3,7.16
2019,3,7.1
2019,3,7.26
2019,3,6.63
2019,3,6.94
2019,3,7.66
2019,3,8.1
2019,3,8.53
2019,3,8.66
2019,3,8.41
2019,4,7.93
2019,4,7.65
2019,4,7.69
2019,4,7.54
2019,4,7.69
2019,4,8.26
2019,4,8.37
2019,4,7.82
2019,4,8.05
2019,4,7.7
2019,4,7.95
2019,4,7.44
2019,4,7.61
2019,4,7.98
2019,4,8.36
2019,4,8.09
2019,4,7.33
2019,4,7.52
2019,4,7.91
2019,4,7.84
2019,4,6.96
2019,4,6.88
2019,4,7.44
2019,4,7.93
2019,4,8.48
2019,4,8.68
2019,4,8.34
2019,4,8.03
2019,4,7.82
2019,4,8.09
2019,5,8.62
2019,5,8.42
2019,5,7.42
2019,5,7.8
2019,5,8.52
2019,5,8.5
2019,5,7.68
2019,5,7.43
2019,5,7.63
2019,5,8.08
2019,5,8.61
2019,5,7.69
2019,5,7.59
2019,5,7.73
2019,5,8.06
2019,5,8.32
2019,5,8.24
2019,5,8.03
2019,5,8.31
2019,5,8.65
2019,5,8.93
2019,5,8.91
2019,5,9.13
2019,5,9.04
2019,5,7.76
2019,5,8.38
2019,5,8.45
2019,5,8.39
2019,5,8.98
2019,5,9.3
2019,5,9.36
2019,6,8.88
2019,6,9.3
2019,6,9.39
2019,6,9.27
2019,6,8.82
2019,6,8.04
2019,6,8.01
2019,6,8.66
2019,6,9.57
2019,6,8.97
2019,6,9.01
2019,6,9.11
2019,6,9.26
2019,6,9.53
2019,6,9.47
2019,6,9.38
2019,6,9.43
2019,6,9.33
2019,6,9.36
2019,6,9.31
2019,6,9.46
2019,6,9.55
2019,6,9.5
2019,6,9.46
2019,6,9.17
2019,6,9.11
2019,6,9.29
2019,6,9.74
2019,6,9.79
2019,6,9.26
2019,7,8.51
2019,7,8.74
2019,7,9.02
2019,7,9.16
2019,7,9.26
2019,7,9.39
2019,7,9.57
2019,7,9.38
2019,7,9.54
2019,7,9.69
2019,7,9.65
2019,7,9.3
2019,7,9.46
2019,7,9.26
2019,7,9.23
2019,7,9.4
2019,7,9.55
2019,7,9.54
2019,7,9.42
2019,7,9.36
2019,7,9.15
2019,7,9.05
2019,7,9.3
2019,7,9.21
2019,7,9.43
2019,7,9.61
2019,7,9.3
2019,7,9.1
2019,7,9.3
2019,7,9.39
2019,7,9.18
2019,8,9.23
2019,8,9.69
2019,8,9.95
2019,8,10.03
2019,8,9.78
2019,8,9.66
2019,8,9.31
2019,8,8.59
2019,8,8.72
2019,8,8.99
2019,8,8.99
2019,8,9.46
2019,8,9.85
2019,8,10.09
2019,8,9.35
2019,8,9.66
2019,8,9.92
2019,8,9.51
2019,8,9.55
2019,8,9.42
2019,8,9.47
2019,8,9.75
2019,8,9.62
2019,8,9.59
2019,8,9.58
2019,8,9.4
2019,8,9.67
2019,8,9.47
2019,8,9.5
2019,8,9.58
2019,8,9.57
